stop_id,stop_name,latitude,longitude,walk_time
8503126,Nänikon-Greifensee,47.3693612023433,8.68641235460117,"[(8590721, 347)]"
8503127,Schwerzenbach ZH,47.3843865796517,8.6586723786237,"[(8576127, 96), (8576127, 96)]"
8503128,Dübendorf,47.4000826120679,8.62342248686994,"[(8587653, 51), (8590548, 116), (8590575, 353), (8590550, 451), (8590558, 473), (8590586, 477), (8590591, 503), (8590589, 525), (8590568, 564)]"
8503129,Wallisellen,47.4127223942356,8.59192755300433,"[(8587655, 55), (8590899, 217), (8594187, 373), (8594190, 471), (8590886, 493), (8590884, 503), (8590895, 539), (8587651, 572), (8587651, 572), (8594186, 579)]"
8503141,Küsnacht Goldbach,47.3268594110503,8.5759644904033,"[(8576207, 516), (8576208, 580)]"
8503147,Stettbach,47.3972125517017,8.59614065168743,"[(8591065, 8), (8591065, 8), (8590566, 382), (8596113, 459), (8591271, 510)]"
8503150,"Volketswil, Dorf",47.3895866742558,8.69322158445574,"[(8587858, 295), (8576140, 405), (8576129, 558)]"
8503151,"Volketswil, Zentrum",47.3891670365281,8.6815075531492,"[(8589128, 389), (8588097, 469), (8503156, 489), (8576129, 505), (8576130, 570), (8576132, 574)]"
8503152,"Uster, Brandschenke",47.3611410570261,8.71073873249851,"[(8588053, 269), (8588054, 379), (8591857, 403), (8587859, 423), (8588052, 425)]"
8503154,"Volketswil, Volkiland Chliriet",47.3819049501849,8.66755671678488,"[(8576139, 453), (8588096, 503)]"
8503155,"Volketswil, Chrummacher",47.3797090972903,8.68346588046885,"[(8576128, 482)]"
8503156,"Volketswil, Hegnau",47.388388569287,8.67623444243068,"[(8589128, 104), (8590851, 187), (8588097, 426), (8503151, 489), (8589106, 556)]"
8503157,"Gutenswil, Unterdorf",47.3849035710867,8.71449369038666,"[(8588098, 392), (8588095, 416)]"
8503168,"Riedikon, Chis/Naturstation",47.3263540285675,8.71009194549386,[]
8503189,"Riedikon, Dorf",47.3322052091535,8.71133162058612,[]
8503200,Kilchberg ZH,47.3244298775167,8.54801790191045,"[(8590673, 9), (8590680, 264), (8590689, 357), (8590674, 390), (8503677, 423), (8590690, 446), (8590686, 457), (8590685, 482), (8590675, 509), (8590684, 578)]"
8503200,Kilchberg,47.3244298775167,8.54801790191045,"[(8590673, 9), (8590680, 264), (8590689, 357), (8590674, 390), (8503677, 423), (8590690, 446), (8590686, 457), (8590685, 482), (8590675, 509), (8590684, 578)]"
8503201,Rüschlikon,47.3071337287872,8.5551595084202,"[(8590771, 199), (8590784, 277), (8590776, 394), (8503675, 458), (8590773, 492), (8590772, 590)]"
