,stop_id,stop_name,latitude,longitude
402,8575939,"Lindau, Rigacher",47.4402045115079,8.67751005013431
403,8575940,"Effretikon, Langhag",47.4371665043924,8.68627760730853
404,8575941,"Lindau, Eschikon",47.4480782093562,8.68228908744649
405,8575942,"Winterberg ZH, Wältiwis",47.4546690948399,8.69626687326933
406,8575943,"Grafstal, Oberdorf",47.443473211245,8.69783892501676
407,8575944,"Kemptthal, Bahnhof",47.4530229694946,8.70554647015558
408,8575946,"Effretikon, Girhalde",47.4341040156925,8.69127224028894
409,8575957,"Uster, Talacker",47.3433151881596,8.71608370843977
410,8575958,"Uster, im Hölzli",47.3394497894155,8.71435894309402
411,8575976,"Uster, Florastrasse",47.3465472964466,8.7263963679029
412,8575977,"Uster, Oberuster",47.3452386512083,8.73097777585254
413,8576080,"Meilen, Bahnhof",47.2694401970586,8.64488323901054
414,8576082,"Meilen, Beugen",47.2672701430669,8.65071330520529
415,8576095,"Uster, Stadtpark",47.3481480602265,8.71569743286754
416,8576097,"Uster, Wil",47.3450986546804,8.70780124151903
417,8576099,"Uster, Turicum",47.3481054549753,8.69504516448276
418,8576127,"Schwerzenbach ZH, Bahnhof",47.3839851475112,8.65955272760226
419,8576127,Bahnhof,47.3839851475112,8.65955272760226
420,8576128,"Volketswil, Hölzliwisen",47.3803964516586,8.67824666866739
421,8576129,"Volketswil, Wallberg",47.3894650404757,8.68706812475867
422,8576130,"Volketswil, Huzlenstrasse",47.3931747444858,8.68368147613707
423,8576131,"Volketswil, Eichstrasse",47.3947862558512,8.68225315483512
424,8576132,"Volketswil, Chapf",47.3932173133443,8.67936956277269
425,8576133,"Kindhausen ZH, Bodenacher",47.4050683621631,8.6800702486944
426,8576135,"Effretikon, Moosburg",47.4209770453007,8.69181122945948
427,8576139,"Volketswil, In der Höh",47.3852502566206,8.66838316684638
428,8576140,"Volketswil, In der Au",47.3895623475222,8.68875695749305
429,8576152,"Kloten, Kirchgasse",47.4527799945998,8.58485781171732
430,8576153,"Kloten, Rankstrasse",47.4511884812805,8.59205331714412
431,8576154,"Kloten, Oberfeld",47.4490866379814,8.59773965289339
432,8576155,"Kloten, Grubenstrasse",47.4476833374582,8.60324632558581
433,8576158,"Bassersdorf, Talgüetli",47.4451014096818,8.62048499589046
434,8576159,"Bassersdorf, Schmitte",47.4429446434544,8.6287674628112
435,8576160,"Bassersdorf, Löwen",47.4435825694351,8.62812965895938
436,8576161,"Bassersdorf, Gemeindehaus",47.4435521921829,8.629063906855
437,8576163,"Bassersdorf, Rietli",47.4446882894765,8.63618754705906
438,8576164,"Zufikon, Bachhalde",47.3502478478485,8.35592216152759
439,8576167,"Nürensdorf, Chrüzstrass",47.4542439013472,8.63462447846447
440,8576168,Birchwil (Nürensdorf),47.4580219287894,8.63903520651011
441,8576169,"Nürensdorf, Oberwil",47.4641014319557,8.63995148810004
442,8576170,"Nürensdorf, Berg",47.451018393039,8.65137805851563
443,8576171,"Breite b. Nürensdorf, Sternen",47.4608279406854,8.65991205371596
444,8576172,"Breite b. N'dorf,Grünenwaldstr",47.461927224864,8.66128647610085
445,8576173,"Breite b. N'dorf, W'thurerstr.",47.4615992640343,8.661106813044
446,8576174,"Brütten, Hofacher",47.470969635094,8.67059302244562
447,8576176,"Brütten, Harossen",47.4714675601105,8.68249569996186
448,8576182,"Zürich Tiefenbrunnen, Bahnhof",47.3504182617297,8.56098957461495
449,8576183,"Zollikon, Seestrasse",47.3427977889857,8.56732269736887
450,8576184,"Zollikon, Bahnhof",47.337763534695,8.56977509809486
451,8576185,"Zollikon, Gemeindehaus",47.3407524908453,8.57597347355614
452,8576186,"Zollikon, Höhestrasse",47.3398515605741,8.58152506201278
453,8576187,"Zollikon, Allmend",47.3429743139797,8.5830971137602
454,8576188,"Zollikon, Schützenstrasse",47.3448977894484,8.58588189114136
455,8576189,"Zollikon, Rebwiesstrasse",47.3457134192773,8.58912480931748
456,8576193,"Zürich, Bellevue",47.3670918157679,8.54511634354234
457,8576194,"Zürich, Elektrowatt",47.3573865009083,8.55041640371939
458,8576195,"Zürich, Opernhaus",47.3654125285294,8.54764959264391
459,8576196,"Zürich, Kreuzstrasse",47.3631855651727,8.54979656617326
460,8576197,"Zürich, Feldeggstrasse",47.3605143020546,8.55206032068955
461,8576198,"Zürich, Höschgasse",47.3579950370599,8.5542072942189
462,8576199,"Zürich, Fröhlichstrasse",47.3551713700479,8.55690224007163
463,8576200,"Zürich, Wildbachstrasse",47.3531874101771,8.55886955054413
464,8576201,"Zollikon, Bahnübergang",47.3459203681249,8.56615488749935
465,8576202,"Zollikon, Felbenstrasse",47.343205621699,8.56963136764938
466,8576203,"Zollikon, Dufourplatz",47.3404359495289,8.57261377439307
467,8576204,"Zollikon, Beugi",47.3364790229425,8.57508414142474
468,8576205,"Zollikon, Goldhaldenplatz",47.3350361928599,8.57751857584505
469,8576206,"Küsnacht ZH, Bühlstrasse",47.3317546730177,8.57965656622155
470,8576207,"Küsnacht ZH, Goldbacherstrasse",47.3292279464429,8.58046504997737
471,8576208,"Küsnacht ZH, Boglerenstrasse",47.3262870498033,8.58230659631007
472,8576209,"Küsnacht ZH, Schiedhaldenstr.",47.3229745395057,8.58257609089534
473,8576210,"Küsnacht ZH, Schiedhaldensteig",47.3213669228819,8.58682512218982
474,8576211,"Küsnacht ZH, Schübel",47.3219454269227,8.58985244469772
475,8576214,"Itschnach, Dorf",47.3277910070514,8.6023120776902
476,8576215,"Itschnach, Fallacher",47.3290270208281,8.60608500188402
477,8576215,Fallacher,47.3290270208281,8.60608500188402
478,8576216,"Küsnacht ZH, Oberwacht",47.3193999617596,8.58450746875647
479,8576217,"Küsnacht ZH, Ob. Heslibachstr.",47.3168970044268,8.58554951448619
480,8576218,"Küsnacht ZH, Bergstrasse",47.3144182899337,8.58970871425224
481,8576219,"Küsnacht ZH, Himmelistrasse",47.3138397034745,8.59222399704813
482,8576220,"Küsnacht ZH, Hesligenstrasse",47.3157703304347,8.59320316070795
483,8576221,"Küsnacht ZH, Ränkestrasse",47.3145461871381,8.59527826901456
484,8576222,"Küsnacht ZH, Allmend",47.3158129617798,8.59723659633421
485,8576223,"Küsnacht ZH, Bahnhof",47.3191441905369,8.5802404711563
486,8576224,"Zumikon, Gössikon",47.3321321495007,8.61464594654287
487,8576225,"Zumikon, Waltikon",47.3361076653809,8.6181853087628
488,8576226,"Zumikon, Dorfzentrum",47.3329784176173,8.62291943031076
489,8576235,"Otelfingen, Bahnhof",47.4551185813653,8.38827947806608
490,8576236,"Otelfingen, Post",47.460481752511,8.39013899070447
491,8576237,"Otelfingen, Schule",47.4626013601446,8.39012102439878
492,8576238,"Boppelsen, Dorf",47.4700648568313,8.40191590408092
493,8576239,"Boppelsen, Hand",47.4687653493912,8.40724291371649
494,8576240,"Zürich, Meierhofplatz",47.4020100860391,8.49937412926861
495,8576241,"Zürich, Heizenholz",47.4122968616864,8.48390514007392
496,8576242,"Zürich, Grünwald",47.4173847899242,8.48316852154084
497,8576243,"Regensdorf, Lettenhau",47.4257906479022,8.47195754679347
498,8576244,"Regensdorf, Obstgarten",47.4290784744433,8.46925361778789
499,8576245,"Regensdorf, Zentrum",47.4314606529742,8.46628917734988
500,8576246,"Regensdorf, Ostring",47.4319832593521,8.47107719781491
501,8576248,"Watt, Geerenweg",47.4390014816685,8.47723964066482
502,8576249,"Watt, Dorf",47.4422216513247,8.48074307027338
503,8576250,"Watt, Schulhaus",47.4439106426415,8.47800320865643
504,8576251,"Watt, Laubisser",47.4474767878999,8.47777862983537
505,8576252,"Watt, Haldensteig",47.4490137401749,8.47108618096775
506,8576253,"Adlikon b. R., Dorf",47.4481632583,8.46646884040673
507,8576255,"Adlikon b. R., Sonnhalde",47.4520024673923,8.46220184280657
508,8576256,"Adlikon b. R., Sonnhalde West",47.4533023892358,8.45891400886623
509,8576257,"Buchs ZH, Petermoos",47.457189814222,8.4434360365187
510,8576258,"Buchs ZH, Linde",47.4584592391954,8.44024701725963
511,8576259,"Buchs ZH, Post",47.456661384266,8.43758800401827
512,8576260,"Buchs-Dällikon, Bahnhof",47.4533388351796,8.43732749258584
513,8576262,"Zürich, Zehntenhausplatz",47.419220456965,8.5064618368613
514,8576263,"Zürich, Hungerbergstrasse",47.4210925282938,8.5015300859508
515,8576264,"Regensdorf, Chrüzächer",47.4277536448297,8.47324213764993
516,8576265,"Regensdorf, Gemeindehaus",47.4342194698883,8.46964887651296
517,8576269,"Regensdorf, Dreispitz",47.4383574240857,8.4647261087553
518,8576270,"Regensdorf, Sportanlage Wisa.",47.4375067699125,8.4612136959939
519,8576271,"Dällikon, Seitenacker",47.4387766700117,8.44470266106948
520,8576272,"Dällikon, Dorf",47.4397366698391,8.43930378621118
521,8576273,"Dänikon, Gemeindehaus",47.4458790389137,8.40683867183858
522,8576274,Hüttikon,47.4461220456912,8.3864199654277
523,8576275,"Regensdorf, Holenbach",47.4312175784721,8.46094420140863
524,8576276,"Dällikon, Industrie",47.444736892022,8.43878276334631
525,8576277,"Buchs ZH, Industrie",47.4494814993441,8.43832462255135
526,8576278,"Regensdorf, Furtbächli",47.4444938788455,8.46669341922779
527,8576279,"Regensdorf, Hardhölzli",47.4416080115536,8.46590290177766
528,8576280,"Regensdorf, Althard",47.4382176747013,8.47016989937782
529,8576281,"Adlikon b. R., Ziegelhütte",47.452634209124,8.46607358168166
530,8576282,"Dielsdorf, Altmoos",47.475985103217,8.45486260693429
531,8576283,"Dielsdorf, Dorfzentrum",47.4813947143755,8.45366784760625
532,8576285,"Dielsdorf, Bezirksgebäude",47.4819775348651,8.45268868394642
533,8576286,"Dielsdorf, Spitalstrasse",47.4814857805033,8.45065849140403
534,8576287,"Regensberg, Hirsmühle",47.4822568007251,8.44464876215243
535,8576288,"Regensberg, Höfli",47.480945452502,8.43677053710961
536,8576289,"Regensberg, Dorf",47.4828699662093,8.43626748055043
537,8576480,"Zufikon, Schulanlage",47.34747854516,8.35837456225358
538,8576496,"Zufikon, Volg",47.3453725605832,8.35708997139711
539,8576498,"Zufikon, Haldenstrasse",47.3433151881596,8.35697319041016
540,8576699,"Wettswil a.A., Schürli",47.3329175354717,8.47788642766948
541,8576743,"Wettswil a.A., Beerimoos",47.3295689093734,8.48007831696304
542,8576788,"Uster, Burgreben",47.3438873648707,8.71708982155812
543,8577867,"Horgen, Waidli",47.2541564914236,8.60552804640779
544,8577912,"Horgen, untere Mühle",47.2591865186515,8.59809897900709
545,8578679,"Würenlos, Bettlen",47.4461038202218,8.37079826263468
546,8579186,"Oberrieden, Bahnhof",47.2794237372554,8.57915350966237
547,8579188,"Oberrieden, Seehalde",47.2733168136371,8.58318694528863
548,8579189,"Horgen, Scheller",47.269159801829,8.58692393687108
549,8579190,"Horgen, Plattenhof",47.2653865128411,8.5882175108804
550,8579192,"Horgen, Spital",47.263100463796,8.58880141581516
551,8579434,"Wettswil a.A., Dettenbühl",47.3377148333975,8.47454469481209
552,8579440,"Wettswil a.A., Chilenholzstr.",47.3340742842361,8.47870389457814
553,8579442,"Wettswil a.A., Oberhusen",47.3376843950638,8.47785049505811
554,8579443,"Wettswil a.A., Eggächer",47.3400524450069,8.47641319060332
555,8579453,"Wettswil a.A., Heissächerstr.",47.3416655801633,8.4743560486024
556,8579472,"Wettswil a.A., Strumbergächer",47.3430108363185,8.47228992344864
557,8579495,"Wettswil a.A., Rehweid",47.3443134498822,8.47050227603299
558,8579497,"Wettswil a.A., Langächer",47.3436073642763,8.46896615689693
559,8579843,"Kloten, Sporthalle Ruebisbach",47.461957591504,8.57710535081429
560,8579869,"Fehraltorf, Schrännenbrunnen",47.3953396314059,8.73623292026537
561,8579967,"Kloten, Weinbergstrasse",47.4661540924378,8.58015063962788
562,8579968,"Kloten, Egetswil",47.4695547736295,8.58466916550763
563,8579969,"Kloten, Chanzler",47.4670893016991,8.58202811857195
564,8579991,"Bonstetten, Sunnenberg",47.3124449795489,8.47339485124826
565,8579994,"Wettswil a.A., Moosstrasse",47.335011840959,8.47475130732747
566,8580268,"Affoltern a.A., Bezirksspital",47.2811971728268,8.45738687288302
567,8580301,"Zürich Flughafen, OPC",47.4526524323306,8.56566081409302
568,8580317,"Berikon, Stalden",47.3476428814627,8.37650256468964
569,8580432,"Kloten, Bramen",47.4439106426415,8.57842587428213
570,8580433,"Kloten, Graswinkel",47.4509394233112,8.59648201149545
571,8580434,"Kloten, Lindenstrasse",47.4521118078505,8.58784021846101
572,8580435,"Kloten, Mühle",47.4501071966638,8.59192755300433
573,8580437,"Kloten, Säntisstrasse",47.4515651032864,8.59102923772008
574,8580438,"Kloten, Wohnheim",47.4536243275317,8.59325705962501
575,8580443,"Glattbrugg, Riethofstrasse",47.4363765938092,8.56892169857482
576,8580449,"Zürich Oerlikon, Bahnhof",47.411494419524,8.54479295004002
577,8580522,"Zürich, Escher-Wyss-Platz",47.3907969150758,8.5223979500038
578,8580536,"Opfikon, Schulstrasse",47.4308408107752,8.57371870219269
579,8580617,"Bülach, Kaffeestrasse",47.5117716850292,8.53621403907548
580,8580619,"Bachenbülach, Bramenländli",47.5035252106459,8.53896288384527
581,8580620,"Bachenbülach, Bramenstrasse",47.5047692430355,8.54121765520872
582,8580724,"Horgen, Baumgärtlihof",47.2589975202076,8.5996889970602
583,8580728,"Widen, Burkertsmatt",47.3657106667611,8.36523769102521
584,8580729,"Berikon, Kesslernmatt",47.3645789494295,8.3660821073924
585,8580847,"Bremgarten AG, Bibenlos",47.353838595413,8.34999328065158
586,8580872,"Uster, Ackerstrasse",47.353004833435,8.71270604297101
587,8580874,"Uster, Krämeracker",47.3517389506513,8.70592376257496
588,8580877,"Uster, Sonnenberg",47.3501869856148,8.70261796232894
589,8580879,"Uster, Stadthaus",47.3478985146944,8.71909306464199
590,8580912,"Zürich, Schaufelbergerstrasse",47.3689048992124,8.50184449630028
591,8581015,"Affoltern a.A., Friedhof",47.2826658493811,8.44649929163797
592,8581059,"Stallikon, Loomatt",47.3384209978144,8.48551312443272
593,8581346,"Oberwil-Lieli, Bündtenmättli",47.3395958883723,8.38288958636062
594,8581538,"Uster, Seeweg",47.3461394895498,8.69652738470176
595,8581539,"Uster, Apothekerstrasse",47.3461760096989,8.71506861216857
596,8581540,"Uster, Wildsbergstrasse",47.3512216340433,8.69964453873809
597,8581541,"Uster, Jungholz",47.3503756583109,8.69643755317334
598,8581542,"Uster, Burgstrasse",47.3430534456819,8.72004527884329
599,8581543,"Uster, Krone",47.3411238157399,8.72566873252266
600,8581544,"Uster, Bildungszentrum",47.3475150643826,8.70960685524037
601,8581545,"Uster, Jugendhaus",47.3500470022109,8.71243654838574
602,8581546,"Uster, Nossikon",47.3401254937021,8.72954945455059
603,8581548,"Uster, Poststrasse",47.3491157988131,8.7169999900297
604,8581666,"Bonstetten, Lätten",47.3189005977452,8.45578787167706
605,8582005,"Bülach, Einkaufszentrum Süd",47.5094720259104,8.53906169852653
606,8582104,"Zwillikon, Lochhof",47.2885523345462,8.42249630724296
607,8582462,"Bremgarten AG, Zelgli",47.3475576701104,8.34819665008309
608,8582529,"Bremgarten AG, Zufikerstrasse",47.3522623481765,8.35006514587432
609,8582662,"Oberglatt ZH, Bälen",47.4801258432404,8.52336813051078
610,8582720,"Niederglatt ZH, Sonnenbergstr.",47.4904884057168,8.50295840725274
611,8582721,"Hedingen, Hausacker",47.2948951116504,8.44918525433787
612,8582722,"Hedingen, Güpf",47.2997263228562,8.44823304013657
613,8582723,"Affoltern a.A., Blitzgbach",47.2855238623972,8.45310190897717
614,8582739,"Bülach, Cholplatz",47.5099028404341,8.54454142176043
615,8582751,"Riedt b. Neerach, Storchen",47.5003876907126,8.47402367194723
616,8582752,"Birmensdorf ZH, Weissenbrunnen",47.3560720388686,8.44596030246743
617,8582763,"Affoltern a.A., Weinberg",47.2797589272286,8.46131251067517
618,8582790,"Ottenbach, Engelwiese",47.2814957867147,8.40506000757577
619,8583047,"Aeugst am Albis, Grossacher",47.2661058358545,8.49120844333483
620,8583053,"Stallikon, Langfuren",47.3236260974632,8.49017538075794
621,8583071,"Jonen, Radmühle",47.3019681473342,8.39299563330837
622,8583206,"Islisberg, Räbacher",47.321634862383,8.43532424950197
623,8583214,"Birmensdorf ZH, Ristet",47.3657228356327,8.42941333493164
624,8583363,"Ottenbach, Geeren",47.2842441741668,8.4091922578833
625,8583613,"Waldegg, Leuen",47.3627413781756,8.45963266109363
626,8583692,"Steinmaur, Sünikon",47.4907554863357,8.43739037465573
627,8583731,"Birmensdorf ZH, Landikon Dorf",47.3527857405107,8.46109691500695
628,8583755,"Aesch ZH, Heligenmattstrasse",47.3345248005831,8.43633036262033
629,8583761,"Oberglatt ZH, Pistenende",47.482469284624,8.52716800416314
630,8583769,"Niederglatt ZH, Seeblerstrasse",47.4873440363146,8.49847581398437
631,8583774,"Winkel, Seebüel",47.4924186396252,8.54719145184895
632,8583775,"Winkel, Wisental",47.479275864575,8.55374915342393
633,8583805,"Bonstetten, Dorfstrasse",47.3171223363425,8.46372897878978
634,8583831,"Höri, Schulhaus",47.5086346579871,8.50634505587435
635,8583855,"Rifferswil, Hausmatte",47.2483881387852,8.49168455043548
636,8583870,"Birmensdorf ZH, Bahnhof Süd",47.3571735115972,8.43701308223635
637,8583870,"Birmensdorf ZH, Bahnhof Süd",47.3571735115972,8.43700409908351
638,8583870,Bahnhof Süd,47.3571735115972,8.43700409908351
639,8583890,"Affoltern a.A., Moosbach",47.2727438724658,8.43986074168741
640,8587010,"Uster, Pfannenstielstrasse",47.3470342259279,8.70164778182196
641,8587018,Kindhausen AG,47.3941781441443,8.37597255867193
642,8587020,"Dietikon, Bahnhof",47.4058344234044,8.40452101840523
643,8587020,Bahnhof,47.4058344234044,8.40452101840523
644,8587347,"Zürich, Rote Fabrik",47.342730831075,8.53601640971295
645,8587348,"Zürich, Bahnhofplatz/HB",47.3772394138519,8.53934017626465
646,8587349,"Zürich, Bahnhofquai/HB",47.3775618175159,8.54173867807358
647,8587420,"Kloten, Bahnhof",47.448965141581,8.58388763121034
648,8587651,"Wallisellen, Glatt (Bus)",47.4092086081654,8.59554776359983
649,8587651,Glatt (Bus),47.4092086081654,8.59554776359983
650,8587652,"Zürich, Altried",47.4056277095638,8.59100228826155
651,8587653,"Dübendorf, Bahnhof",47.3997299435837,8.62363808253816
652,8587654,"Glattbrugg, Glatthof",47.434511142518,8.56762812456551
653,8587655,"Wallisellen, Bahnhof",47.4127223942356,8.59253840739761
654,8587680,"Uster, Gschwaderstrasse",47.3547027727575,8.70865464103907
655,8587799,"Kloten Balsberg, Bahnhof",47.4416140872299,8.56860728822534
656,8587858,"Volketswil, Giessen",47.3888811944238,8.6963028058807
657,8587859,"Uster, Loren",47.3580254636833,8.71161908147707
658,8587860,"Uster, Strick",47.3564493415083,8.71275994188806
659,8587952,"Uster, Zentralstrasse",47.3471620441724,8.71792525477247
660,8587964,"Erlenbach ZH, Alterswohnheim",47.3072920994884,8.59476622930254
661,8587965,"Erlenbach ZH, Bahnhof",47.305818015385,8.5912448333883
662,8587966,"Erlenbach ZH, Bahnhofstrasse",47.3037895597272,8.59134364806957
663,8587967,"Erlenbach ZH, Im Bindschädler",47.2955835709855,8.60393802835468
664,8587968,"Erlenbach ZH, Chapf",47.3078768487363,8.60903147601634
665,8587969,"Erlenbach ZH, Erlenhöhe",47.3060007553159,8.60239292606578
666,8587970,"Erlenbach ZH, Föhrenstrasse",47.3070849992451,8.60785468299398
667,8587971,"Erlenbach ZH, Im Loo",47.3049164891466,8.59362536889155
668,8587972,"Erlenbach ZH, Im Streuli",47.2970518481196,8.60639941223351
669,8587973,"Erlenbach ZH, Im Vogelsang",47.305781467323,8.59663472509377
670,8587974,"Erlenbach ZH,Kirchgemeindehaus",47.3027905319376,8.59331994169491
671,8587975,"Erlenbach ZH, Pflugstein",47.2968934467393,8.60867214990265
672,8587976,"Erlenbach ZH, Rankstrasse",47.3076271128698,8.59732642786264
673,8587977,"Erlenbach ZH, Rebstrasse",47.2991232071098,8.6021863135504
674,8587978,"Erlenbach ZH, Sandfelsenstr.",47.3072555524456,8.60010222209095
675,8587979,"Erlenbach ZH, Schulhaus",47.3023580201484,8.59790134964455
676,8587980,"Erlenbach ZH, Trottgatter",47.3071824582843,8.61350508613188
677,8587981,"Meilen, Eichholz",47.2818858104788,8.62318892489604
678,8587982,"Meilen, Zentrum Feldmeilen",47.2786436505508,8.61599341946924
679,8587983,"Meilen, Schulhaus Feld",47.2765105422464,8.62295536292213
680,8587984,"Meilen, Schwabach",47.2753830074029,8.62573115715045
681,8587992,"Herrliberg, Alterssiedlung",47.287053353907,8.61506815472647
682,8587993,"Herrliberg, Aryanastrasse",47.2884365611326,8.61857158433502
683,8587994,"Herrliberg, Bergstrasse",47.294365052781,8.61434051934623
684,8587996,"Herrliberg, Forchstrasse",47.2870289798871,8.62129347964628
685,8587997,"Herrliberg, Freudacherstrasse",47.2954373502834,8.61329847361651
686,8587998,"Herrliberg, Gartenstrasse",47.2857676090264,8.61257982138911
687,8587999,"Herrliberg, Grundhofstrasse",47.286145414082,8.61770920166215
688,8588000,"Herrliberg, Grüt",47.2901853220158,8.60586042306296
689,8588001,"Herrliberg, Harzerstrasse",47.2867060230628,8.61802361201163
690,8588002,"Herrliberg, Holzwies",47.2934084963185,8.60832180694179
691,8588003,"Herrliberg, Humrigen",47.2843538629424,8.62004482140118
692,8588005,"Herrliberg, Pfarrgasse",47.2870960084148,8.60890571187655
693,8588006,"Herrliberg, Rietli",47.2867547713891,8.62554251094076
694,8588007,"Herrliberg, Schulhaus",47.2884000010546,8.61363983342452
695,8588008,"Herrliberg, Sportplatz",47.2927017301104,8.61179828709182
696,8588009,"Herrliberg, Tennisplätze",47.2907154227796,8.61576884064818
697,8588010,"Herrliberg, Vogtei",47.2896552159388,8.60971419563237
698,8588011,"Herrliberg-Feldmeilen, Bahnhof",47.2813434329008,8.61279541705733
699,8588014,"Meilen, Allmend",47.2710311070842,8.64820700556225
700,8588017,"Meilen, Bezibüel/Chilchbüel",47.2791677725733,8.66323582026766
701,8588019,"Meilen, Bundi",47.2811788902891,8.66701772761433
702,8588020,"Meilen, Charrhalten",47.2770285907408,8.66356819692283
703,8588023,"Meilen, Hallenbad",47.2723050197139,8.64535036295835
704,8588024,"Meilen, Halten",47.2713297783473,8.65738778776723
705,8588025,"Meilen, Hohenegg",47.2739994588492,8.66099003205705
706,8588027,"Meilen, Ormis",47.2707933879355,8.6530219754858
707,8588028,"Meilen, Parkresidenz",47.2700985104554,8.63858604886799
708,8588029,"Meilen, Plätzli",47.2741030738706,8.62529996581401
709,8588030,"Meilen, Rebbergstrasse",47.2784120600963,8.61917345557547
710,8588031,"Meilen, Roren",47.2828974212162,8.66991928598244
711,8588032,"Meilen, Tobel",47.2822636432584,8.61873328108618
712,8588033,"Meilen, Vorderer Pfannenstiel",47.2855238623972,8.67994448455461
713,8588034,"Meilen, Zur Au",47.2732680529278,8.66180749896571
714,8588050,"Uster, Bordacker",47.3519945640447,8.72933385888238
715,8588051,"Uster, Dammstrasse",47.3534491024058,8.71567946656186
716,8588052,"Uster, Gschwader",47.3582688760385,8.71277790819375
717,8588053,"Uster, Haberweid",47.3618773324817,8.71350554357399
718,8588054,"Uster, Meieracher",47.3600457522121,8.71459250506792
719,8588055,"Uster, Oberlandstrasse",47.3543558863687,8.7157513317846
720,8588056,"Uster, Talweg",47.3485132466833,8.73078014649001
721,8588057,"Uster, Himmelriich",47.356832726911,8.7294236904108
722,8588058,"Uster, Wageren",47.3519032736892,8.72710603697745
723,8588059,"Uster, Weidli",47.353996826126,8.73063641604453
724,8588078,"Zürich, Central",47.3768440104406,8.54393955051998
725,8588094,"Dänikon, Rotflue",47.4470029358486,8.39710991731021
726,8588095,"Gutenswil, Grossenacher",47.3823428932854,8.71710778786381
727,8588096,"Volketswil, Hofwisen",47.3810959623905,8.67298254110171
728,8588097,"Volketswil, Gries",47.3859801134497,8.67931566385564
729,8588098,"Gutenswil, Sternen",47.3853658179585,8.71876967113966
730,8588205,"Erlenbach ZH, Allmend",47.3063053204636,8.6053394001981
731,8588279,"Tagelswangen, Gerenhalde",47.4314059613092,8.66796994181563
732,8588311,"Effretikon, Brüttenerstrasse",47.4319589521938,8.68603506218179
733,8588312,"Effretikon, Kapelle Rikon",47.4329251530902,8.68904441838401
734,8588313,Baltenswil,47.4302331152577,8.64172116921
735,8588314,"Dietlikon, Bahnhof",47.4200167032303,8.61895785990725
736,8588315,"Bassersdorf, Grindel",47.4465230044196,8.60841163847022
737,8588316,"Bassersdorf, Dietlikonerstr.",47.4417659789114,8.62966577809544
738,8588317,"Bassersdorf, Bächli",47.4389224938986,8.63573838941693
739,8588318,"Brüttisellen, Ob. Wangenstr.",47.4258210354094,8.63484905728553
740,8588319,"Brüttisellen, Zentrum",47.4238458109543,8.63069884067232
741,8588469,"Nürensdorf, Lindauerstrasse",47.4442326384287,8.65186314876913
742,8588502,Kleinikon,47.4568193064184,8.68570268552662
743,8588553,"Zürich Flughafen, Fracht",47.4521604035367,8.57173342541451
744,8588735,"Grafstal, Engelacher",47.4422581049472,8.70039014042402
745,8588736,"Kloten, Ackerstrasse",47.4548330971254,8.58715749884499
746,8588737,"Kloten, Geissbergstrasse",47.4548695420083,8.59155026058495
747,8588738,"Kloten, Härdlen",47.455713841391,8.58992430992046
748,8588739,"Kloten, Lägernstrasse",47.4451257107693,8.57639568173974
749,8588740,"Kloten, Neubrunnenstrasse",47.4448766240902,8.57874926778446
750,8588744,"Wallisellen, Kaserne",47.4168559600617,8.58553154818051
751,8588745,"Wallisellen, Steinacker",47.4188071335453,8.58194727019637
752,8588984,"Horgen, Gehren",47.2518638598974,8.60162037492133
753,8588985,"Horgen, Heubach",47.2546869531959,8.59805406324288
754,8589106,"Volketswil, Zimikon",47.3851772703819,8.67231778779137
755,8589108,"Oberrieden, Tannenbach",47.2691476106984,8.58254914143681
756,8589109,"Horgen, Säntisstrasse",47.264417240101,8.586187318338
757,8589110,"Horgen, Widmerheim",47.2671969936295,8.58444458668657
758,8589111,"Horgen, Gumelenstrasse",47.2608813777694,8.59208026660265
759,8589128,"Volketswil, Chammwisen",47.3883520783529,8.67738428599451
760,8590200,"Bergdietikon, Baltenschwil",47.3927855419,8.39258240827762
761,8590201,"Bergdietikon, Bergli",47.3911253173387,8.3895730520754
762,8590202,"Bergdietikon, Bernold",47.388035822533,8.38812676446776
763,8590203,"Bergdietikon, Dünni",47.394500444223,8.393130380601
764,8590204,"Bergdietikon, Rietwies",47.3932112320809,8.39071391248639
765,8590205,"Bergdietikon, Vorbühl",47.3896414093652,8.38508147565417
766,8590217,"Dietikon, Bahnhofstrasse",47.4043022897811,8.40368558519088
767,8590218,"Dietikon, Gjuchstrasse",47.4079623128426,8.39322919528227
768,8590220,"Dietikon, Marmori-Weiher",47.3992799838144,8.39447785352737
769,8590222,"Dietikon, Oetwilerstrasse",47.406247848652,8.39722669829716
770,8590223,"Dietikon, Stadthaus",47.4025512253589,8.40069419529434
771,8590241,"Kindhausen AG, Eichholz",47.3941963875977,8.38051803401021
772,8590268,"Spreitenbach, ASP",47.4142117310803,8.3795209040447
773,8590269,"Spreitenbach, Breiti",47.429977881048,8.35891355142413
774,8590270,"Spreitenbach, Brüel",47.4180594961757,8.37195708935136
775,8590271,"Spreitenbach, Dorf",47.4195122127196,8.36671991124421
776,8590272,"Spreitenbach, Fegistrasse",47.4302513462254,8.36981909897486
777,8590273,"Spreitenbach, Furttalstrasse",47.4254624617068,8.36466276924329
778,8590274,"Spreitenbach, Härdlistrasse",47.4312783472029,8.36779788958531
779,8590275,"Spreitenbach, IKEA",47.4220650066085,8.373574056863
780,8590276,"Spreitenbach, Interio",47.4269757476837,8.36460887032624
