,dep_stop_id,weight,arr_stop_id
2221,8591857,184,8587859
2222,8580872,459,8587860
2223,8587680,439,8587860
2224,8587859,234,8587860
2225,8588051,479,8587860
2226,8588052,242,8587860
2227,8588054,507,8587860
2228,8588055,389,8587860
2229,8591857,370,8587860
2230,8503125,433,8587952
2231,8573504,496,8587952
2232,8575957,539,8587952
2233,8576095,241,8587952
2234,8576788,443,8587952
2235,8580879,144,8587952
2236,8581539,290,8587952
2237,8581542,580,8587952
2238,8581548,273,8587952
2239,8503102,355,8587964
2240,8587965,375,8587964
2241,8587966,561,8587964
2242,8587971,333,8587964
2243,8587973,263,8587964
2244,8587976,236,8587964
2245,8587978,484,8587964
2246,8503102,25,8587965
2247,8503659,411,8587965
2248,8587964,375,8587965
2249,8587966,270,8587965
2250,8587971,247,8587965
2251,8587973,489,8587965
2252,8587974,445,8587965
2253,8503102,267,8587966
2254,8503659,211,8587966
2255,8587964,561,8587966
2256,8587965,270,8587966
2257,8587971,255,8587966
2258,8587973,548,8587966
2259,8587974,223,8587966
2260,8503111,498,8587967
2261,8587972,297,8587967
2262,8587975,463,8587967
2263,8587977,498,8587967
2264,8588002,492,8587967
2265,8590644,462,8587967
2266,8587970,150,8587968
2267,8587980,416,8587968
2268,8588205,395,8587968
2269,8587970,516,8587969
2270,8587973,523,8587969
2271,8587976,508,8587969
2272,8587978,266,8587969
2273,8588205,270,8587969
2274,8587968,150,8587970
2275,8587969,516,8587970
2276,8587980,512,8587970
2277,8588205,250,8587970
2278,8503102,223,8587971
2279,8503659,466,8587971
2280,8587964,333,8587971
2281,8587965,247,8587971
2282,8587966,255,8587971
2283,8587973,296,8587971
2284,8587974,284,8587971
2285,8587976,493,8587971
2286,8587979,516,8587971
2287,8587967,297,8587972
2288,8587975,207,8587972
2289,8587977,471,8587972
2290,8588002,516,8587972
2291,8590644,562,8587972
2292,8503102,463,8587973
2293,8587964,263,8587973
2294,8587965,489,8587973
2295,8587966,548,8587973
2296,8587969,523,8587973
2297,8587971,296,8587973
2298,8587974,499,8587973
2299,8587976,254,8587973
2300,8587978,371,8587973
2301,8587979,470,8587973
2302,8503102,432,8587974
2303,8503659,365,8587974
2304,8587965,445,8587974
2305,8587966,223,8587974
2306,8587971,284,8587974
2307,8587973,499,8587974
2308,8587979,419,8587974
2309,8587967,463,8587975
2310,8587972,207,8587975
2311,8587997,462,8587975
2312,8588002,466,8587975
2313,8590644,555,8587975
2314,8503102,580,8587976
2315,8587964,236,8587976
2316,8587969,508,8587976
2317,8587971,493,8587976
2318,8587973,254,8587976
2319,8587978,256,8587976
2320,8503111,386,8587977
2321,8587967,498,8587977
2322,8587972,471,8587977
2323,8587979,580,8587977
2324,8587964,484,8587978
2325,8587969,266,8587978
2326,8587973,371,8587978
2327,8587976,256,8587978
2328,8588205,491,8587978
2329,8587971,516,8587979
2330,8587973,470,8587979
2331,8587974,419,8587979
2332,8587977,580,8587979
2333,8587968,416,8587980
2334,8587970,512,8587980
2335,8588003,435,8587981
2336,8588030,589,8587981
2337,8588032,407,8587981
2338,8503103,517,8587982
2339,8588011,462,8587982
2340,8588030,290,8587982
2341,8588032,543,8587982
2342,8587984,293,8587983
2343,8588029,385,8587983
2344,8588030,426,8587983
2345,8587983,293,8587984
2346,8588029,175,8587984
2347,8587993,367,8587992
2348,8587996,565,8587992
2349,8587998,283,8587992
2350,8587999,268,8587992
2351,8588001,272,8587992
2352,8588003,577,8587992
2353,8588005,559,8587992
2354,8588007,221,8587992
2355,8588009,492,8587992
2356,8588010,597,8587992
2357,8590643,130,8587992
2358,8590645,232,8587992
2359,8587992,367,8587993
2360,8587996,310,8587993
2361,8587999,315,8587993
2362,8588001,236,8587993
2363,8588003,560,8587993
2364,8588007,447,8587993
2365,8588009,396,8587993
2366,8590643,271,8587993
2367,8590645,351,8587993
2368,8587997,171,8587994
2369,8588002,560,8587994
2370,8588008,320,8587994
2371,8588009,503,8587994
2372,8590641,572,8587994
2373,8587992,565,8587996
2374,8587993,310,8587996
2375,8587999,346,8587996
2376,8588001,299,8587996
2377,8588003,374,8587996
2378,8588006,387,8587996
2379,8590643,434,8587996
2380,8587975,462,8587997
2381,8587994,171,8587997
2382,8588002,526,8587997
2383,8588008,389,8587997
2384,8503103,526,8587998
2385,8503660,397,8587998
2386,8587992,283,8587998
2387,8587999,468,8587998
2388,8588001,509,8587998
2389,8588005,377,8587998
2390,8588007,364,8587998
2391,8588010,580,8587998
2392,8588011,590,8587998
2393,8590643,390,8587998
2394,8590645,447,8587998
2395,8590647,439,8587998
2396,8595723,399,8587998
2397,8587992,268,8587999
2398,8587993,315,8587999
2399,8587996,346,8587999
2400,8587998,468,8587999
2401,8588001,80,8587999
2402,8588003,319,8587999
2403,8588007,476,8587999
2404,8588032,526,8587999
2405,8590643,154,8587999
2406,8590645,443,8587999
2407,8588002,484,8588000
2408,8588005,496,8588000
2409,8588010,356,8588000
2410,8590641,433,8588000
2411,8590644,375,8588000
2412,8587992,272,8588001
2413,8587993,236,8588001
2414,8587996,299,8588001
2415,8587998,509,8588001
2416,8587999,80,8588001
2417,8588003,363,8588001
2418,8588007,457,8588001
2419,8588009,572,8588001
2420,8588032,596,8588001
2421,8590643,142,8588001
2422,8590645,407,8588001
2423,8587967,492,8588002
2424,8587972,516,8588002
2425,8587975,466,8588002
2426,8587994,560,8588002
2427,8587997,526,8588002
2428,8588000,484,8588002
2429,8588008,329,8588002
2430,8588010,516,8588002
2431,8590641,381,8588002
2432,8590644,131,8588002
2433,8587981,435,8588003
2434,8587992,577,8588003
2435,8587993,560,8588003
2436,8587996,374,8588003
2437,8587999,319,8588003
2438,8588001,363,8588003
2439,8588006,593,8588003
2440,8588032,303,8588003
2441,8590643,474,8588003
2442,8503660,488,8588005
2443,8587992,559,8588005
2444,8587998,377,8588005
2445,8588000,496,8588005
2446,8588007,463,8588005
2447,8588010,349,8588005
2448,8590641,535,8588005
2449,8590645,575,8588005
2450,8587996,387,8588006
2451,8588003,593,8588006
2452,8587992,221,8588007
2453,8587993,447,8588007
2454,8587998,364,8588007
2455,8587999,476,8588007
2456,8588001,457,8588007
2457,8588005,463,8588007
2458,8588008,597,8588007
2459,8588009,364,8588007
2460,8588010,393,8588007
2461,8590641,444,8588007
2462,8590643,322,8588007
2463,8590645,111,8588007
2464,8587994,320,8588008
2465,8587997,389,8588008
2466,8588002,329,8588008
2467,8588007,597,8588008
2468,8588009,447,8588008
2469,8588010,448,8588008
2470,8590641,260,8588008
2471,8590644,426,8588008
2472,8590645,586,8588008
2473,8587992,492,8588009
2474,8587993,396,8588009
2475,8587994,503,8588009
2476,8588001,572,8588009
2477,8588007,364,8588009
2478,8588008,447,8588009
2479,8588010,567,8588009
2480,8590641,479,8588009
2481,8590643,504,8588009
2482,8590645,274,8588009
2483,8587992,597,8588010
2484,8587998,580,8588010
2485,8588000,356,8588010
2486,8588002,516,8588010
2487,8588005,349,8588010
2488,8588007,393,8588010
2489,8588008,448,8588010
2490,8588009,567,8588010
2491,8590641,187,8588010
2492,8590644,489,8588010
2493,8590645,470,8588010
2494,8503103,64,8588011
2495,8503660,395,8588011
2496,8587982,462,8588011
2497,8587998,590,8588011
2498,8588032,552,8588011
2499,8590647,181,8588011
2500,8595723,205,8588011
2501,8503104,389,8588014
2502,8576080,368,8588014
2503,8576082,550,8588014
2504,8588023,310,8588014
2505,8588027,438,8588014
2506,8588019,435,8588017
2507,8588020,286,8588017
2508,8588017,435,8588019
2509,8588031,349,8588019
2510,8588017,286,8588020
2511,8588025,467,8588020
2512,8588034,526,8588020
2513,8503104,345,8588023
2514,8505448,369,8588023
2515,8576080,384,8588023
2516,8588014,310,8588023
2517,8588025,483,8588024
2518,8588027,402,8588024
2519,8588034,477,8588024
2520,8588020,467,8588025
2521,8588024,483,8588025
2522,8588034,122,8588025
2523,8576082,514,8588027
2524,8588014,438,8588027
2525,8588024,402,8588027
2526,8503104,521,8588028
2527,8503661,374,8588028
2528,8505448,341,8588028
2529,8530644,283,8588028
2530,8576080,578,8588028
2531,8587983,385,8588029
2532,8587984,175,8588029
2533,8587981,589,8588030
2534,8587982,290,8588030
2535,8587983,426,8588030
2536,8588032,515,8588030
2537,8588019,349,8588031
2538,8503103,547,8588032
2539,8587981,407,8588032
2540,8587982,543,8588032
2541,8587999,526,8588032
2542,8588001,596,8588032
2543,8588003,303,8588032
2544,8588011,552,8588032
2545,8588030,515,8588032
2546,8588020,526,8588034
2547,8588024,477,8588034
2548,8588025,122,8588034
2549,8503125,494,8588051
2550,8573504,385,8588051
2551,8580872,276,8588051
2552,8581545,540,8588051
2553,8581548,590,8588051
2554,8587860,479,8588051
2555,8588055,121,8588051
2556,8503152,425,8588052
2557,8587859,109,8588052
2558,8587860,242,8588052
2559,8588053,485,8588052
2560,8588054,288,8588052
2561,8588055,587,8588052
2562,8591857,287,8588052
2563,8503152,269,8588053
2564,8587859,541,8588053
2565,8588052,485,8588053
2566,8588054,263,8588053
2567,8503152,378,8588054
2568,8587859,381,8588054
2569,8587860,507,8588054
2570,8588052,288,8588054
2571,8588053,263,8588054
2572,8591857,513,8588054
2573,8503125,595,8588055
2574,8573504,493,8588055
2575,8580872,329,8588055
2576,8587860,389,8588055
2577,8588051,121,8588055
2578,8588052,587,8588055
2579,8503567,417,8588058
2580,8503872,586,8588058
2581,8503000,381,8588078
2582,8503088,439,8588078
2583,8503446,363,8588078
2584,8503499,41,8588078
2585,8503500,223,8588078
2586,8530822,523,8588078
2587,8587348,420,8588078
2588,8587349,221,8588078
2589,8591067,414,8588078
2590,8591123,393,8588078
2591,8591174,377,8588078
2592,8591327,396,8588078
2593,8591379,471,8588078
2594,8503088,421,8588078
2595,8503157,415,8588095
2596,8588098,430,8588095
2597,8503154,503,8588096
2598,8576128,486,8588096
2599,8589106,547,8588096
2600,8590852,394,8588096
2601,8503151,469,8588097
2602,8503156,425,8588097
2603,8589128,361,8588097
2604,8503157,392,8588098
2605,8588095,430,8588098
2606,8587968,395,8588205
2607,8587969,270,8588205
2608,8587970,250,8588205
2609,8587978,491,8588205
2610,8503378,382,8588279
2611,8575938,551,8588279
2612,8575909,432,8588311
2613,8575919,571,8588311
2614,8575946,553,8588311
2615,8588312,301,8588311
2616,8595706,408,8588311
2617,8575909,565,8588312
2618,8575946,255,8588312
2619,8588311,301,8588312
2620,8595706,113,8588312
2621,8503306,37,8588314
2622,8590539,308,8588314
2623,8590541,494,8588314
2624,8595073,563,8588314
2625,8595075,519,8588314
2626,8595080,558,8588314
2627,8595081,404,8588314
2628,8576155,492,8588315
2629,8596100,344,8588315
2630,8503307,528,8588316
2631,8503700,517,8588316
2632,8576159,177,8588316
2633,8576160,279,8588316
2634,8576161,244,8588316
2635,8590503,594,8588316
2636,8503307,527,8588316
2637,8588319,458,8588318
2638,8510277,517,8588319
2639,8588318,458,8588319
2640,8590507,300,8588319
2641,8595267,468,8588469
2642,8595707,343,8588469
2643,8580301,553,8588553
2644,8575943,282,8588735
2645,8576152,344,8588736
2646,8580434,368,8588736
2647,8580437,559,8588736
2648,8580438,575,8588736
2649,8588737,397,8588736
2650,8588738,276,8588736
2651,8576153,493,8588737
2652,8580434,498,8588737
2653,8580437,443,8588737
2654,8580438,226,8588737
2655,8588736,397,8588737
2656,8588738,185,8588737
2657,8580434,516,8588738
2658,8580437,562,8588738
2659,8580438,410,8588738
2660,8588736,276,8588738
2661,8588737,185,8588738
2662,8502471,536,8588739
2663,8573213,518,8588739
2664,8573213,518,8588739
2665,8580432,245,8588739
2666,8588740,215,8588739
2667,8590697,461,8588739
2668,8502471,567,8588740
2669,8580432,132,8588740
2670,8588739,215,8588740
2671,8590697,280,8588740
2672,8588745,416,8588744
2673,8590881,388,8588744
2674,8590886,501,8588744
2675,8590889,586,8588744
2676,8588744,416,8588745
2677,8590889,403,8588745
2678,8503898,416,8588984
2679,8573556,460,8588984
2680,8577867,468,8588984
2681,8588985,496,8588984
2682,8503898,488,8588985
2683,8573555,596,8588985
2684,8573556,285,8588985
2685,8580724,593,8588985
2686,8588984,496,8588985
2687,8590663,457,8588985
2688,8503156,556,8589106
2689,8576139,356,8589106
2690,8588096,547,8589106
2691,8579188,559,8589108
2692,8579189,397,8589108
2693,8589110,312,8589108
2694,8590736,591,8589108
2695,8573553,472,8589109
2696,8579190,225,8589109
2697,8579192,295,8589109
2698,8589110,403,8589109
2699,8590650,371,8589109
2700,8594182,476,8589109
2701,8579189,345,8589110
2702,8579190,419,8589110
2703,8589108,312,8589110
2704,8589109,403,8589110
2705,8502208,351,8589111
2706,8503204,446,8589111
2707,8503672,537,8589111
2708,8503855,340,8589111
2709,8503855,340,8589111
2710,8573552,362,8589111
2711,8573553,286,8589111
2712,8573554,335,8589111
2713,8573555,439,8589111
2714,8577912,591,8589111
2715,8579192,419,8589111
2716,8590655,583,8589111
2717,8590660,488,8589111
2718,8594182,293,8589111
2719,8503151,389,8589128
2720,8503156,104,8589128
2721,8588097,361,8589128
2722,8590851,269,8589128
2723,8502186,582,8590200
2724,8502186,581,8590200
2725,8590201,351,8590200
2726,8590203,234,8590200
2727,8590204,178,8590200
2728,8590200,351,8590201
2729,8590202,432,8590201
2730,8590203,553,8590201
2731,8590204,296,8590201
2732,8590205,452,8590201
2733,8590201,432,8590202
2734,8590205,349,8590202
2735,8502186,550,8590203
2736,8502186,546,8590203
2737,8590200,234,8590203
2738,8590201,553,8590203
2739,8590204,278,8590203
2740,8590200,178,8590204
2741,8590201,296,8590204
2742,8590203,278,8590204
2743,8590201,452,8590205
2744,8590202,349,8590205
2745,8503508,230,8590217
2746,8503508,230,8590217
2747,8517376,396,8590217
2748,8587020,217,8590217
2749,8587020,217,8590217
2750,8590223,357,8590217
2751,8590513,583,8590217
2752,8590529,251,8590217
2753,8595511,598,8590217
2754,8590222,428,8590218
2755,8590531,423,8590218
2756,8590533,502,8590218
2757,8590535,448,8590218
2758,8502270,472,8590220
2759,8590516,376,8590220
2760,8590521,369,8590220
2761,8590532,482,8590220
2762,8590536,595,8590220
2763,8591893,330,8590220
2764,8590218,428,8590222
2765,8590223,584,8590222
2766,8590533,553,8590222
2767,8590535,388,8590222
2768,8503508,580,8590223
2769,8503508,580,8590223
2770,8517376,83,8590223
2771,8587020,558,8590223
2772,8587020,558,8590223
2773,8590217,357,8590223
2774,8590222,584,8590223
2775,8590521,406,8590223
2776,8590529,422,8590223
2777,8587018,411,8590241
2778,8502508,419,8590268
2779,8590278,584,8590269
2780,8590396,138,8590269
2781,8502508,442,8590270
2782,8590271,512,8590270
2783,8590275,554,8590270
2784,8590279,445,8590270
2785,8590279,425,8590270
2786,8590279,425,8590270
2787,8590397,578,8590270
2788,8591891,331,8590270
2789,8590279,445,8590270
2790,8590270,512,8590271
2791,8590277,588,8590271
2792,8590279,205,8590271
2793,8590279,221,8590271
2794,8590279,221,8590271
2795,8590397,452,8590271
2796,8591891,182,8590271
2797,8595708,379,8590271
2798,8590279,205,8590271
2799,8590274,228,8590272
2800,8590276,201,8590273
2801,8590277,335,8590273
2802,8590278,345,8590273
2803,8590272,228,8590274
2804,8590270,554,8590275
2805,8590279,506,8590275
2806,8590279,487,8590275
2807,8590279,487,8590275
2808,8590397,336,8590275
2809,8590279,506,8590275
2810,8590273,201,8590276
2811,8590277,523,8590276
2812,8590278,372,8590276
2813,8590271,588,8590277
2814,8590273,335,8590277
2815,8590276,523,8590277
2816,8590278,403,8590277
2817,8595708,315,8590277
2818,8590269,584,8590278
2819,8590273,345,8590278
2820,8590276,372,8590278
2821,8590277,403,8590278
2822,8590396,528,8590278
2823,8590270,445,8590279
2824,8590271,205,8590279
2825,8590275,506,8590279
2826,8590397,258,8590279
2827,8591891,210,8590279
2828,8595708,501,8590279
2829,8590270,425,8590279
2830,8590271,221,8590279
2831,8590275,487,8590279
2832,8590397,252,8590279
2833,8591891,207,8590279
2834,8595708,525,8590279
2835,8590270,425,8590279
2836,8590271,221,8590279
2837,8590275,487,8590279
2838,8590397,252,8590279
2839,8591891,207,8590279
2840,8595708,525,8590279
2841,8578679,382,8590314
2842,8591051,458,8590318
2843,8591274,492,8590318
2844,8591284,409,8590318
2845,8591361,425,8590318
2846,8590269,138,8590396
2847,8590278,528,8590396
2848,8590270,578,8590397
2849,8590271,452,8590397
2850,8590275,336,8590397
2851,8590279,258,8590397
2852,8590279,252,8590397
2853,8590279,252,8590397
2854,8591891,455,8590397
2855,8590279,258,8590397
2856,8576252,426,8590461
2857,8576253,442,8590461
2858,8576278,356,8590461
2859,8576252,599,8590462
2860,8576253,592,8590462
2861,8576255,446,8590462
2862,8576281,89,8590462
2863,8590473,271,8590463
2864,8590474,563,8590463
2865,8590480,518,8590463
2866,8590484,524,8590463
2867,8595717,351,8590463
2868,8503082,428,8590464
2869,8503096,65,8590464
2870,8590465,313,8590464
2871,8590474,348,8590464
2872,8590478,205,8590464
2873,8590485,511,8590464
2874,8595717,543,8590464
2875,8503096,377,8590465
2876,8590464,313,8590465
2877,8590470,514,8590465
2878,8590474,499,8590465
2879,8590478,481,8590465
2880,8590480,565,8590465
2881,8590485,265,8590465
2882,8590486,568,8590465
2883,8590464,313,8590465
2884,8503082,479,8590466
2885,8503095,549,8590466
2886,8590469,266,8590466
2887,8590479,388,8590466
2888,8503099,402,8590467
2889,8590475,299,8590467
2890,8503082,213,8590469
2891,8503096,564,8590469
2892,8590466,266,8590469
2893,8590478,586,8590469
2894,8590465,514,8590470
2895,8590480,454,8590470
2896,8590481,233,8590470
2897,8590482,505,8590470
2898,8590485,326,8590470
2899,8503095,560,8590471
2900,8590479,227,8590471
2901,8591278,334,8590471
2902,8506549,296,8590472
2903,8506636,486,8590472
2904,8590477,409,8590472
2905,8590679,588,8590472
2906,8590463,271,8590473
2907,8590476,503,8590473
2908,8590484,555,8590473
2909,8595717,594,8590473
2910,8503096,325,8590474
2911,8590463,563,8590474
2912,8590464,348,8590474
2913,8590465,499,8590474
2914,8590478,222,8590474
2915,8590480,564,8590474
2916,8590484,512,8590474
2917,8590485,523,8590474
2918,8595717,219,8590474
2919,8590464,348,8590474
2920,8503099,263,8590475
2921,8590467,299,8590475
2922,8590486,343,8590475
2923,8506549,528,8590476
2924,8590473,503,8590476
2925,8590484,495,8590476
2926,8590670,595,8590476
2927,8590679,399,8590476
2928,8506549,368,8590477
2929,8506636,190,8590477
2930,8590472,409,8590477
2931,8590679,597,8590477
2932,8503082,467,8590478
2933,8503096,150,8590478
2934,8590464,205,8590478
2935,8590465,481,8590478
2936,8590469,586,8590478
2937,8590474,222,8590478
2938,8595717,441,8590478
2939,8590464,205,8590478
2940,8503095,472,8590479
2941,8590466,388,8590479
2942,8590471,227,8590479
2943,8591278,562,8590479
2944,8590463,518,8590480
2945,8590465,565,8590480
2946,8590470,454,8590480
2947,8590474,564,8590480
2948,8590481,392,8590480
2949,8590482,282,8590480
2950,8590485,320,8590480
2951,8595717,431,8590480
2952,8590470,233,8590481
2953,8590480,392,8590481
2954,8590482,312,8590481
2955,8590485,445,8590481
2956,8590470,505,8590482
2957,8590480,282,8590482
2958,8590481,312,8590482
2959,8590485,543,8590482
2960,8590463,524,8590484
2961,8590473,555,8590484
2962,8590474,512,8590484
2963,8590476,495,8590484
2964,8595717,482,8590484
2965,8503096,561,8590485
2966,8590464,511,8590485
2967,8590465,265,8590485
2968,8590470,326,8590485
2969,8590474,523,8590485
2970,8590480,320,8590485
2971,8590481,445,8590485
2972,8590482,543,8590485
2973,8595717,520,8590485
2974,8590464,511,8590485
2975,8503099,427,8590486
2976,8590465,568,8590486
2977,8590475,343,8590486
2978,8590488,501,8590487
2979,8590487,501,8590488
2980,8590785,585,8590488
2981,8576158,380,8590503
2982,8576159,436,8590503
2983,8576160,346,8590503
2984,8576161,426,8590503
2985,8588316,594,8590503
2986,8591825,528,8590504
2987,8594249,279,8590504
2988,8594250,423,8590504
2989,8591826,419,8590505
2990,8594250,505,8590505
2991,8596005,240,8590505
2992,8510277,220,8590507
2993,8588319,300,8590507
2994,8590508,415,8590507
2995,8510277,238,8590508
2996,8590507,415,8590508
2997,8594338,462,8590508
2998,8587652,444,8590510
2999,8590579,564,8590510
3000,8591194,434,8590510
3001,8503512,325,8590512
3002,8590517,526,8590512
3003,8590619,249,8590512
3004,8590839,576,8590512
3005,8590840,599,8590512
3006,8517376,550,8590513
3007,8590217,583,8590513
3008,8590517,540,8590513
3009,8590525,407,8590513
3010,8590529,337,8590513
3011,8503508,590,8590514
3012,8503508,590,8590514
3013,8587020,585,8590514
3014,8587020,585,8590514
3015,8595511,236,8590514
3016,8590519,207,8590515
3017,8590520,368,8590515
3018,8590523,531,8590515
3019,8590528,359,8590515
3020,8590220,376,8590516
3021,8590521,233,8590516
3022,8590531,561,8590516
3023,8590532,275,8590516
3024,8590533,352,8590516
3025,8590536,535,8590516
3026,8591893,291,8590516
3027,8590512,526,8590517
3028,8590513,540,8590517
3029,8590525,238,8590517
3030,8590532,513,8590518
3031,8590536,341,8590518
3032,8590537,258,8590518
3033,8590515,207,8590519
3034,8590520,531,8590519
3035,8590523,476,8590519
3036,8590528,560,8590519
3037,8590515,368,8590520
3038,8590519,531,8590520
3039,8590528,185,8590520
3040,8517376,419,8590521
3041,8590220,369,8590521
3042,8590223,406,8590521
3043,8590516,233,8590521
3044,8590532,504,8590521
3045,8590533,538,8590521
3046,8591893,472,8590521
3047,8590515,531,8590523
3048,8590519,476,8590523
3049,8590513,407,8590525
3050,8590517,238,8590525
3051,8503512,444,8590526
3052,8590619,503,8590526
3053,8590801,204,8590526
3054,8590840,306,8590526
3055,8590515,359,8590528
3056,8590519,560,8590528
3057,8590520,185,8590528
3058,8503508,401,8590529
3059,8503508,401,8590529
3060,8517376,409,8590529
3061,8587020,413,8590529
3062,8587020,413,8590529
3063,8590217,251,8590529
3064,8590223,422,8590529
3065,8590513,337,8590529
3066,8590218,423,8590531
3067,8590516,561,8590531
3068,8590532,483,8590531
3069,8590533,210,8590531
3070,8590220,482,8590532
3071,8590516,275,8590532
3072,8590518,513,8590532
3073,8590521,504,8590532
3074,8590531,483,8590532
3075,8590533,335,8590532
3076,8590536,279,8590532
3077,8591893,178,8590532
3078,8590218,502,8590533
3079,8590222,553,8590533
3080,8590516,352,8590533
3081,8590521,538,8590533
3082,8590531,210,8590533
3083,8590532,335,8590533
3084,8590536,577,8590533
3085,8591893,493,8590533
3086,8590218,448,8590535
3087,8590222,388,8590535
3088,8590220,595,8590536
3089,8590516,535,8590536
3090,8590518,341,8590536
3091,8590532,279,8590536
3092,8590533,577,8590536
3093,8590537,578,8590536
3094,8591893,285,8590536
3095,8590518,258,8590537
3096,8590536,578,8590537
3097,8505363,271,8590538
3098,8590542,153,8590538
3099,8590545,294,8590538
3100,8503306,273,8590539
3101,8588314,308,8590539
3102,8595081,270,8590539
3103,8590545,437,8590540
3104,8503306,528,8590541
3105,8505363,572,8590541
3106,8588314,494,8590541
3107,8590542,577,8590541
3108,8590545,553,8590541
3109,8595075,195,8590541
3110,8505363,179,8590542
3111,8590538,153,8590542
3112,8590541,577,8590542
3113,8590544,533,8590542
3114,8590545,228,8590542
3115,8595076,593,8590543
3116,8595078,593,8590543
3117,8595081,451,8590543
3118,8595128,310,8590543
3119,8595129,302,8590543
3120,8505363,359,8590544
3121,8590542,533,8590544
3122,8590885,589,8590544
3123,8505363,396,8590545
3124,8590538,294,8590545
3125,8590540,437,8590545
3126,8590541,553,8590545
3127,8590542,228,8590545
3128,8590563,537,8590547
3129,8590570,275,8590547
3130,8590571,162,8590547
3131,8503128,115,8590548
3132,8587653,145,8590548
3133,8590550,507,8590548
3134,8590558,359,8590548
3135,8590575,466,8590548
3136,8590586,572,8590548
3137,8590551,310,8590549
3138,8590555,532,8590549
3139,8590562,461,8590549
3140,8590581,435,8590549
3141,8590584,511,8590549
3142,8590587,259,8590549
3143,8503128,450,8590550
3144,8587653,400,8590550
3145,8590548,507,8590550
3146,8590551,594,8590550
3147,8590555,402,8590550
3148,8590562,406,8590550
3149,8590575,519,8590550
3150,8590586,234,8590550
3151,8590589,506,8590550
3152,8590549,310,8590551
3153,8590550,594,8590551
3154,8590555,223,8590551
3155,8590562,237,8590551
3156,8590581,534,8590551
3157,8590587,293,8590551
3158,8590590,563,8590551
3159,8590576,505,8590552
3160,8590582,563,8590552
3161,8590583,411,8590552
3162,8590588,411,8590552
3163,8590592,386,8590552
3164,8590556,491,8590553
3165,8590558,458,8590553
3166,8590594,521,8590553
3167,8590575,399,8590554
3168,8590576,264,8590554
3169,8590577,390,8590554
3170,8590580,117,8590554
3171,8590589,320,8590554
3172,8590591,275,8590554
3173,8590593,419,8590554
3174,8590549,532,8590555
3175,8590550,402,8590555
3176,8590551,223,8590555
3177,8590562,213,8590555
3178,8590586,548,8590555
3179,8590587,487,8590555
3180,8590553,491,8590556
3181,8590558,524,8590556
3182,8590561,344,8590557
3183,8590568,558,8590557
3184,8590577,512,8590557
3185,8590582,441,8590557
3186,8503128,473,8590558
3187,8587653,491,8590558
3188,8590548,359,8590558
3189,8590553,458,8590558
3190,8590556,524,8590558
3191,8590565,442,8590559
3192,8590574,290,8590559
3193,8590557,344,8590561
3194,8590578,471,8590561
3195,8590579,577,8590561
3196,8590582,269,8590561
3197,8594261,535,8590561
3198,8590549,461,8590562
3199,8590550,406,8590562
3200,8590551,237,8590562
3201,8590555,213,8590562
3202,8590587,526,8590562
3203,8590547,537,8590563
3204,8590567,230,8590563
3205,8590570,277,8590563
3206,8590571,515,8590563
3207,8590593,353,8590563
3208,8590559,442,8590565
3209,8590574,573,8590565
3210,8503147,381,8590566
3211,8590583,436,8590566
3212,8590588,343,8590566
3213,8591065,385,8590566
3214,8591065,385,8590566
3215,8596113,403,8590566
3216,8590563,230,8590567
3217,8590570,453,8590567
3218,8590592,430,8590567
3219,8590593,379,8590567
3220,8503128,564,8590568
3221,8590557,558,8590568
3222,8590575,474,8590568
3223,8590577,245,8590568
3224,8590591,389,8590568
3225,8590594,411,8590568
3226,8590547,275,8590570
3227,8590563,277,8590570
3228,8590567,453,8590570
3229,8590571,310,8590570
3230,8590547,162,8590571
3231,8590563,515,8590571
3232,8590570,310,8590571
3233,8590590,367,8590573
3234,8590559,290,8590574
3235,8590565,573,8590574
3236,8590584,499,8590574
3237,8503128,352,8590575
3238,8587653,343,8590575
3239,8590548,466,8590575
3240,8590550,519,8590575
3241,8590554,399,8590575
3242,8590568,474,8590575
3243,8590577,407,8590575
3244,8590580,437,8590575
3245,8590586,371,8590575
3246,8590589,217,8590575
3247,8590591,184,8590575
3248,8590552,505,8590576
3249,8590554,264,8590576
3250,8590577,495,8590576
3251,8590580,307,8590576
3252,8590589,582,8590576
3253,8590591,498,8590576
3254,8590592,421,8590576
3255,8590593,509,8590576
3256,8590554,390,8590577
3257,8590557,512,8590577
3258,8590568,245,8590577
3259,8590575,407,8590577
3260,8590576,495,8590577
3261,8590580,504,8590577
3262,8590589,526,8590577
3263,8590591,243,8590577
3264,8590561,471,8590578
3265,8590579,373,8590578
3266,8594261,508,8590578
3267,8590510,564,8590579
3268,8590561,577,8590579
3269,8590578,373,8590579
3270,8594261,198,8590579
3271,8596113,518,8590579
3272,8590554,117,8590580
3273,8590575,437,8590580
3274,8590576,307,8590580
3275,8590577,504,8590580
3276,8590586,567,8590580
3277,8590589,298,8590580
3278,8590591,356,8590580
3279,8590592,590,8590580
3280,8590593,302,8590580
3281,8590549,435,8590581
3282,8590551,534,8590581
3283,8590587,241,8590581
3284,8590590,257,8590581
3285,8590552,563,8590582
3286,8590557,441,8590582
3287,8590561,269,8590582
3288,8590583,445,8590582
3289,8594261,517,8590582
3290,8590552,411,8590583
3291,8590566,436,8590583
3292,8590582,445,8590583
3293,8590588,284,8590583
3294,8594261,557,8590583
3295,8596113,392,8590583
